product_name,period,vintage,publication_date,price_type,price ,,,
Ethanol RIN,Current Year,2014,7/25/14,High,0.53,,,
Ethanol RIN,Current Year,2014,7/25/14,Average,0.525,,,
Ethanol RIN,Current Year,2014,7/28/14,Low,0.52,,,
Ethanol RIN,Current Year,2014,7/28/14,High,0.525,,,
Ethanol RIN,Current Year,2014,7/28/14,Average,0.5225,,,
Ethanol RIN,Current Year,2014,7/29/14,Low,0.53,,,
Ethanol RIN,Current Year,2014,7/29/14,High,0.535,,,
Ethanol RIN,Current Year,2014,7/29/14,Average,0.5325,,,
Ethanol RIN,Current Year,2014,7/30/14,Low,0.525,,,
Ethanol RIN,Current Year,2014,7/30/14,High,0.535,,,
Ethanol RIN,Current Year,2014,7/30/14,Average,0.53,,,
Ethanol RIN,Current Year,2014,7/31/14,Low,0.515,,,
Ethanol RIN,Current Year,2014,7/31/14,High,0.53,,,
Ethanol RIN,Current Year,2014,7/31/14,Average,0.5225,,,
Ethanol RIN,Current Year,2014,8/1/14,Low,0.5175,,,
Ethanol RIN,Current Year,2014,8/1/14,High,0.5225,,,
Ethanol RIN,Current Year,2014,8/1/14,Average,0.52,,,
Ethanol RIN,Current Year,2014,8/4/14,Low,0.52,,,
Ethanol RIN,Current Year,2014,8/4/14,High,0.53,,,
Ethanol RIN,Current Year,2014,8/4/14,Average,0.525,,,
Ethanol RIN,Current Year,2014,8/5/14,Low,0.53,,,
Ethanol RIN,Current Year,2014,8/5/14,High,0.54,,,
Ethanol RIN,Current Year,2014,8/5/14,Average,0.535,,,
Ethanol RIN,Current Year,2014,8/6/14,Low,0.5325,,,
Ethanol RIN,Current Year,2014,8/6/14,High,0.5375,,,
Ethanol RIN,Current Year,2014,8/6/14,Average,0.535,,,
Ethanol RIN,Current Year,2014,8/7/14,Low,0.535,,,
Ethanol RIN,Current Year,2014,8/7/14,High,0.54,,,
Ethanol RIN,Current Year,2014,8/7/14,Average,0.5375,,,
Ethanol RIN,Current Year,2014,8/8/14,Low,0.525,,,
Ethanol RIN,Current Year,2014,8/8/14,High,0.535,,,
Ethanol RIN,Current Year,2014,8/8/14,Average,0.53,,,
Ethanol RIN,Current Year,2014,8/11/14,Low,0.52,,,
Ethanol RIN,Current Year,2014,8/11/14,High,0.53,,,
Ethanol RIN,Current Year,2014,8/11/14,Average,0.525,,,
Ethanol RIN,Current Year,2014,8/12/14,Low,0.515,,,
Ethanol RIN,Current Year,2014,8/12/14,High,0.525,,,
Ethanol RIN,Current Year,2014,8/12/14,Average,0.52,,,
Ethanol RIN,Current Year,2014,8/13/14,Low,0.51,,,
Ethanol RIN,Current Year,2014,8/13/14,High,0.515,,,
Ethanol RIN,Current Year,2014,8/13/14,Average,0.5125,,,
Ethanol RIN,Current Year,2014,8/14/14,Low,0.49,,,
Ethanol RIN,Current Year,2014,8/14/14,High,0.505,,,
Ethanol RIN,Current Year,2014,8/14/14,Average,0.4975,,,
Ethanol RIN,Current Year,2014,8/15/14,Low,0.495,,,
Ethanol RIN,Current Year,2014,8/15/14,High,0.5,,,
Ethanol RIN,Current Year,2014,8/15/14,Average,0.4975,,,
Ethanol RIN,Current Year,2014,8/18/14,Low,0.4975,,,
Ethanol RIN,Current Year,2014,8/18/14,High,0.51,,,
Ethanol RIN,Current Year,2014,8/18/14,Average,0.5038,,,
Ethanol RIN,Current Year,2014,8/19/14,Low,0.495,,,
Ethanol RIN,Current Year,2014,8/19/14,High,0.5,,,
Ethanol RIN,Current Year,2014,8/19/14,Average,0.4975,,,
Ethanol RIN,Current Year,2014,8/20/14,Low,0.495,,,
Ethanol RIN,Current Year,2014,8/20/14,High,0.5,,,
Ethanol RIN,Current Year,2014,8/20/14,Average,0.4975,,,
Ethanol RIN,Current Year,2014,8/21/14,Low,0.495,,,
Ethanol RIN,Current Year,2014,8/21/14,High,0.5,,,
Ethanol RIN,Current Year,2014,8/21/14,Average,0.4975,,,
Ethanol RIN,Current Year,2014,8/22/14,Low,0.49,,,
Ethanol RIN,Current Year,2014,8/22/14,High,0.5,,,
Ethanol RIN,Current Year,2014,8/22/14,Average,0.495,,,
Ethanol RIN,Current Year,2014,8/25/14,Low,0.495,,,
Ethanol RIN,Current Year,2014,8/25/14,High,0.5,,,
Ethanol RIN,Current Year,2014,8/25/14,Average,0.4975,,,
Ethanol RIN,Current Year,2014,8/26/14,Low,0.495,,,
Ethanol RIN,Current Year,2014,8/26/14,High,0.4975,,,
Ethanol RIN,Current Year,2014,8/26/14,Average,0.4963,,,
Ethanol RIN,Current Year,2014,8/27/14,Low,0.4925,,,
Ethanol RIN,Current Year,2014,8/27/14,High,0.495,,,
Ethanol RIN,Current Year,2014,8/27/14,Average,0.4938,,,
Ethanol RIN,Current Year,2014,8/28/14,Low,0.4925,,,
Ethanol RIN,Current Year,2014,8/28/14,High,0.495,,,
Ethanol RIN,Current Year,2014,8/28/14,Average,0.4938,,,
Ethanol RIN,Current Year,2014,8/29/14,Low,0.49,,,
Ethanol RIN,Current Year,2014,8/29/14,High,0.495,,,
Ethanol RIN,Current Year,2014,8/29/14,Average,0.4925,,,
Ethanol RIN,Current Year,2014,9/2/14,Low,0.4925,,,
Ethanol RIN,Current Year,2014,9/2/14,High,0.495,,,
Ethanol RIN,Current Year,2014,9/2/14,Average,0.4938,,,
Ethanol RIN,Current Year,2014,9/3/14,Low,0.4925,,,
Ethanol RIN,Current Year,2014,9/3/14,High,0.4975,,,
Ethanol RIN,Current Year,2014,9/3/14,Average,0.495,,,
Ethanol RIN,Current Year,2014,9/4/14,Low,0.49,,,
Ethanol RIN,Current Year,2014,9/4/14,High,0.5,,,
Ethanol RIN,Current Year,2014,9/4/14,Average,0.495,,,
Ethanol RIN,Current Year,2014,9/5/14,Low,0.49,,,
Ethanol RIN,Current Year,2014,9/5/14,High,0.495,,,
Ethanol RIN,Current Year,2014,9/5/14,Average,0.4925,,,
Ethanol RIN,Current Year,2014,9/8/14,Low,0.4875,,,
Ethanol RIN,Current Year,2014,9/8/14,High,0.4925,,,
Ethanol RIN,Current Year,2014,9/8/14,Average,0.49,,,
Ethanol RIN,Current Year,2014,9/9/14,Low,0.475,,,
Ethanol RIN,Current Year,2014,9/9/14,High,0.4875,,,
Ethanol RIN,Current Year,2014,9/9/14,Average,0.4813,,,
Ethanol RIN,Current Year,2014,9/10/14,Low,0.46,,,
Ethanol RIN,Current Year,2014,9/10/14,High,0.4775,,,
Ethanol RIN,Current Year,2014,9/10/14,Average,0.4688,,,
Ethanol RIN,Current Year,2014,9/11/14,Low,0.45,,,
Ethanol RIN,Current Year,2014,9/11/14,High,0.4875,,,
Ethanol RIN,Current Year,2014,9/11/14,Average,0.4688,,,
Ethanol RIN,Current Year,2014,9/12/14,Low,0.4475,,,
Ethanol RIN,Current Year,2014,9/12/14,High,0.455,,,
Ethanol RIN,Current Year,2014,9/12/14,Average,0.4513,,,
Ethanol RIN,Current Year,2014,9/15/14,Low,0.445,,,
Ethanol RIN,Current Year,2014,9/15/14,High,0.4475,,,
Ethanol RIN,Current Year,2014,9/15/14,Average,0.4463,,,
Ethanol RIN,Current Year,2014,9/16/14,Low,0.45,,,
Ethanol RIN,Current Year,2014,9/16/14,High,0.46,,,
Ethanol RIN,Current Year,2014,9/16/14,Average,0.455,,,
Ethanol RIN,Current Year,2014,9/17/14,Low,0.4525,,,
Ethanol RIN,Current Year,2014,9/17/14,High,0.4575,,,
Ethanol RIN,Current Year,2014,9/17/14,Average,0.455,,,
Ethanol RIN,Current Year,2014,9/18/14,Low,0.45,,,
Ethanol RIN,Current Year,2014,9/18/14,High,0.455,,,
Ethanol RIN,Current Year,2014,9/18/14,Average,0.4525,,,
Ethanol RIN,Current Year,2014,9/19/14,Low,0.4525,,,
Ethanol RIN,Current Year,2014,9/19/14,High,0.46,,,
Ethanol RIN,Current Year,2014,9/19/14,Average,0.4563,,,
Ethanol RIN,Current Year,2014,9/22/14,Low,0.46,,,
Ethanol RIN,Current Year,2014,9/22/14,High,0.465,,,
Ethanol RIN,Current Year,2014,9/22/14,Average,0.4625,,,
Ethanol RIN,Current Year,2014,9/23/14,Low,0.465,,,
Ethanol RIN,Current Year,2014,9/23/14,High,0.47,,,
Ethanol RIN,Current Year,2014,9/23/14,Average,0.4675,,,
Ethanol RIN,Current Year,2014,9/24/14,Low,0.465,,,
Ethanol RIN,Current Year,2014,9/24/14,High,0.4675,,,
Ethanol RIN,Current Year,2014,9/24/14,Average,0.4663,,,
Ethanol RIN,Current Year,2014,9/25/14,Low,0.4625,,,
Ethanol RIN,Current Year,2014,9/25/14,High,0.4675,,,
Ethanol RIN,Current Year,2014,9/25/14,Average,0.465,,,
Ethanol RIN,Current Year,2014,9/26/14,Low,0.465,,,
Ethanol RIN,Current Year,2014,9/26/14,High,0.4675,,,
Ethanol RIN,Current Year,2014,9/26/14,Average,0.4663,,,
Ethanol RIN,Current Year,2014,9/29/14,Low,0.4625,,,
Ethanol RIN,Current Year,2014,9/29/14,High,0.465,,,
Ethanol RIN,Current Year,2014,9/29/14,Average,0.4638,,,
Ethanol RIN,Current Year,2014,9/30/14,Low,0.4625,,,
Ethanol RIN,Current Year,2014,9/30/14,High,0.465,,,
Ethanol RIN,Current Year,2014,9/30/14,Average,0.4638,,,
Ethanol RIN,Current Year,2014,10/1/14,Low,0.46,,,
Ethanol RIN,Current Year,2014,10/1/14,High,0.465,,,
Ethanol RIN,Current Year,2014,10/1/14,Average,0.4625,,,
Ethanol RIN,Current Year,2014,10/2/14,Low,0.455,,,
Ethanol RIN,Current Year,2014,10/2/14,High,0.46,,,
Ethanol RIN,Current Year,2014,10/2/14,Average,0.4575,,,
Ethanol RIN,Current Year,2014,10/3/14,Low,0.455,,,
Ethanol RIN,Current Year,2014,10/3/14,High,0.4625,,,
Ethanol RIN,Current Year,2014,10/3/14,Average,0.4588,,,
Ethanol RIN,Current Year,2014,10/6/14,Low,0.4625,,,
Ethanol RIN,Current Year,2014,10/6/14,High,0.4675,,,
Ethanol RIN,Current Year,2014,10/6/14,Average,0.465,,,
Ethanol RIN,Current Year,2014,10/7/14,Low,0.4675,,,
Ethanol RIN,Current Year,2014,10/7/14,High,0.47,,,
Ethanol RIN,Current Year,2014,10/7/14,Average,0.4688,,,
Ethanol RIN,Current Year,2014,10/8/14,Low,0.47,,,
Ethanol RIN,Current Year,2014,10/8/14,High,0.475,,,
Ethanol RIN,Current Year,2014,10/8/14,Average,0.4725,,,
Ethanol RIN,Current Year,2014,10/9/14,Low,0.475,,,
Ethanol RIN,Current Year,2014,10/9/14,High,0.48,,,
Ethanol RIN,Current Year,2014,10/9/14,Average,0.4775,,,
Ethanol RIN,Current Year,2014,10/10/14,Low,0.4775,,,
Ethanol RIN,Current Year,2014,10/10/14,High,0.48,,,
Ethanol RIN,Current Year,2014,10/10/14,Average,0.4788,,,
Ethanol RIN,Current Year,2014,10/13/14,Low,0.48,,,
Ethanol RIN,Current Year,2014,10/13/14,High,0.4875,,,
Ethanol RIN,Current Year,2014,10/13/14,Average,0.4838,,,
Ethanol RIN,Current Year,2014,10/14/14,Low,0.48,,,
Ethanol RIN,Current Year,2014,10/14/14,High,0.4875,,,
Ethanol RIN,Current Year,2014,10/14/14,Average,0.4838,,,
Ethanol RIN,Current Year,2014,10/15/14,Low,0.48,,,
Ethanol RIN,Current Year,2014,10/15/14,High,0.4825,,,
Ethanol RIN,Current Year,2014,10/15/14,Average,0.4813,,,
Ethanol RIN,Current Year,2014,10/16/14,Low,0.475,,,
Ethanol RIN,Current Year,2014,10/16/14,High,0.48,,,
Ethanol RIN,Current Year,2014,10/16/14,Average,0.4775,,,
Ethanol RIN,Current Year,2014,10/17/14,Low,0.47,,,
Ethanol RIN,Current Year,2014,10/17/14,High,0.4775,,,
Ethanol RIN,Current Year,2014,10/17/14,Average,0.4738,,,
Ethanol RIN,Current Year,2014,10/20/14,Low,0.47,,,
Ethanol RIN,Current Year,2014,10/20/14,High,0.4725,,,
Ethanol RIN,Current Year,2014,10/20/14,Average,0.4713,,,
Ethanol RIN,Current Year,2014,10/21/14,Low,0.465,,,
Ethanol RIN,Current Year,2014,10/21/14,High,0.4725,,,
Ethanol RIN,Current Year,2014,10/21/14,Average,0.4688,,,
Ethanol RIN,Current Year,2014,10/22/14,Low,0.46,,,
Ethanol RIN,Current Year,2014,10/22/14,High,0.47,,,
Ethanol RIN,Current Year,2014,10/22/14,Average,0.465,,,
Ethanol RIN,Current Year,2014,10/23/14,Low,0.455,,,
Ethanol RIN,Current Year,2014,10/23/14,High,0.46,,,
Ethanol RIN,Current Year,2014,10/23/14,Average,0.4575,,,
Ethanol RIN,Current Year,2014,10/24/14,Low,0.4525,,,
Ethanol RIN,Current Year,2014,10/24/14,High,0.4575,,,
Ethanol RIN,Current Year,2014,10/24/14,Average,0.455,,,
Ethanol RIN,Current Year,2014,10/27/14,Low,0.455,,,
Ethanol RIN,Current Year,2014,10/27/14,High,0.46,,,
Ethanol RIN,Current Year,2014,10/27/14,Average,0.4575,,,
Ethanol RIN,Current Year,2014,10/28/14,Low,0.46,,,
Ethanol RIN,Current Year,2014,10/28/14,High,0.465,,,
Ethanol RIN,Current Year,2014,10/28/14,Average,0.4625,,,
Ethanol RIN,Current Year,2014,10/29/14,Low,0.46,,,
Ethanol RIN,Current Year,2014,10/29/14,High,0.465,,,
Ethanol RIN,Current Year,2014,10/29/14,Average,0.4625,,,
Ethanol RIN,Current Year,2014,10/30/14,Low,0.4625,,,
Ethanol RIN,Current Year,2014,10/30/14,High,0.465,,,
Ethanol RIN,Current Year,2014,10/30/14,Average,0.4638,,,
Ethanol RIN,Current Year,2014,10/31/14,Low,0.4625,,,
Ethanol RIN,Current Year,2014,10/31/14,High,0.465,,,
Ethanol RIN,Current Year,2014,10/31/14,Average,0.4638,,,
Ethanol RIN,Current Year,2014,11/3/14,Low,0.46,,,
Ethanol RIN,Current Year,2014,11/3/14,High,0.4625,,,
Ethanol RIN,Current Year,2014,11/3/14,Average,0.4613,,,
Ethanol RIN,Current Year,2014,11/4/14,Low,0.445,,,
Ethanol RIN,Current Year,2014,11/4/14,High,0.46,,,
Ethanol RIN,Current Year,2014,11/4/14,Average,0.4525,,,
Ethanol RIN,Current Year,2014,11/5/14,Low,0.4425,,,
Ethanol RIN,Current Year,2014,11/5/14,High,0.4525,,,
Ethanol RIN,Current Year,2014,11/5/14,Average,0.4475,,,
Ethanol RIN,Current Year,2014,11/6/14,Low,0.4525,,,
Ethanol RIN,Current Year,2014,11/6/14,High,0.4575,,,
Ethanol RIN,Current Year,2014,11/6/14,Average,0.455,,,
Ethanol RIN,Current Year,2014,11/7/14,Low,0.4575,,,
Ethanol RIN,Current Year,2014,11/7/14,High,0.465,,,
Ethanol RIN,Current Year,2014,11/7/14,Average,0.4613,,,
Ethanol RIN,Current Year,2014,11/10/14,Low,0.4675,,,
Ethanol RIN,Current Year,2014,11/10/14,High,0.4725,,,
Ethanol RIN,Current Year,2014,11/10/14,Average,0.47,,,
Ethanol RIN,Current Year,2014,11/11/14,Low,0.47,,,
Ethanol RIN,Current Year,2014,11/11/14,High,0.4725,,,
Ethanol RIN,Current Year,2014,11/11/14,Average,0.4713,,,
Ethanol RIN,Current Year,2014,11/12/14,Low,0.47,,,
Ethanol RIN,Current Year,2014,11/12/14,High,0.4775,,,
Ethanol RIN,Current Year,2014,11/12/14,Average,0.4738,,,
Ethanol RIN,Current Year,2014,11/13/14,Low,0.475,,,
Ethanol RIN,Current Year,2014,11/13/14,High,0.48,,,
Ethanol RIN,Current Year,2014,11/13/14,Average,0.4775,,,
Ethanol RIN,Current Year,2014,11/14/14,Low,0.4775,,,
Ethanol RIN,Current Year,2014,11/14/14,High,0.52,,,
Ethanol RIN,Current Year,2014,11/14/14,Average,0.4988,,,
Ethanol RIN,Current Year,2014,11/17/14,Low,0.5075,,,
Ethanol RIN,Current Year,2014,11/17/14,High,0.53,,,
Ethanol RIN,Current Year,2014,11/17/14,Average,0.5188,,,
Ethanol RIN,Current Year,2014,11/18/14,Low,0.54,,,
Ethanol RIN,Current Year,2014,11/18/14,High,0.6,,,
Ethanol RIN,Current Year,2014,11/18/14,Average,0.57,,,
Ethanol RIN,Current Year,2014,11/19/14,Low,0.565,,,
Ethanol RIN,Current Year,2014,11/19/14,High,0.585,,,
Ethanol RIN,Current Year,2014,11/19/14,Average,0.575,,,
Ethanol RIN,Current Year,2014,11/20/14,Low,0.57,,,
Ethanol RIN,Current Year,2014,11/20/14,High,0.58,,,
Ethanol RIN,Current Year,2014,11/20/14,Average,0.575,,,
Ethanol RIN,Current Year,2014,11/21/14,Low,0.45,,,
Ethanol RIN,Current Year,2014,11/21/14,High,0.57,,,
Ethanol RIN,Current Year,2014,11/21/14,Average,0.51,,,
Ethanol RIN,Current Year,2014,11/24/14,Low,0.5,,,
Ethanol RIN,Current Year,2014,11/24/14,High,0.5375,,,
Ethanol RIN,Current Year,2014,11/24/14,Average,0.5188,,,
Ethanol RIN,Current Year,2014,11/25/14,Low,0.53,,,
Ethanol RIN,Current Year,2014,11/25/14,High,0.56,,,
Ethanol RIN,Current Year,2014,11/25/14,Average,0.545,,,
Ethanol RIN,Current Year,2014,11/26/14,Low,0.555,,,
Ethanol RIN,Current Year,2014,11/26/14,High,0.565,,,
Ethanol RIN,Current Year,2014,11/26/14,Average,0.56,,,
Ethanol RIN,Current Year,2014,12/1/14,Low,0.56,,,
Ethanol RIN,Current Year,2014,12/1/14,High,0.575,,,
Ethanol RIN,Current Year,2014,12/1/14,Average,0.5675,,,
Ethanol RIN,Current Year,2014,12/2/14,Low,0.6,,,
Ethanol RIN,Current Year,2014,12/2/14,High,0.61,,,
Ethanol RIN,Current Year,2014,12/2/14,Average,0.605,,,
Ethanol RIN,Current Year,2014,12/3/14,Low,0.595,,,
Ethanol RIN,Current Year,2014,12/3/14,High,0.605,,,
Ethanol RIN,Current Year,2014,12/3/14,Average,0.6,,,
Ethanol RIN,Current Year,2014,12/4/14,Low,0.5925,,,
Ethanol RIN,Current Year,2014,12/4/14,High,0.595,,,
Ethanol RIN,Current Year,2014,12/4/14,Average,0.5938,,,
Ethanol RIN,Current Year,2014,12/5/14,Low,0.575,,,
Ethanol RIN,Current Year,2014,12/5/14,High,0.5925,,,
Ethanol RIN,Current Year,2014,12/5/14,Average,0.5838,,,
Ethanol RIN,Current Year,2014,12/8/14,Low,0.57,,,
Ethanol RIN,Current Year,2014,12/8/14,High,0.58,,,
Ethanol RIN,Current Year,2014,12/8/14,Average,0.575,,,
Ethanol RIN,Current Year,2014,12/9/14,Low,0.575,,,
Ethanol RIN,Current Year,2014,12/9/14,High,0.59,,,
Ethanol RIN,Current Year,2014,12/9/14,Average,0.5825,,,
Ethanol RIN,Current Year,2014,12/10/14,Low,0.6,,,
Ethanol RIN,Current Year,2014,12/10/14,High,0.625,,,
Ethanol RIN,Current Year,2014,12/10/14,Average,0.6125,,,
Ethanol RIN,Current Year,2014,12/11/14,Low,0.6,,,
Ethanol RIN,Current Year,2014,12/11/14,High,0.615,,,
Ethanol RIN,Current Year,2014,12/11/14,Average,0.6075,,,
Ethanol RIN,Current Year,2014,12/12/14,Low,0.6,,,
Ethanol RIN,Current Year,2014,12/12/14,High,0.615,,,
Ethanol RIN,Current Year,2014,12/12/14,Average,0.6075,,,
Ethanol RIN,Current Year,2014,12/15/14,Low,0.605,,,
Ethanol RIN,Current Year,2014,12/15/14,High,0.62,,,
Ethanol RIN,Current Year,2014,12/15/14,Average,0.6125,,,
Ethanol RIN,Current Year,2014,12/16/14,Low,0.62,,,
Ethanol RIN,Current Year,2014,12/16/14,High,0.64,,,
Ethanol RIN,Current Year,2014,12/16/14,Average,0.63,,,
Ethanol RIN,Current Year,2014,12/17/14,Low,0.645,,,
Ethanol RIN,Current Year,2014,12/17/14,High,0.66,,,
Ethanol RIN,Current Year,2014,12/17/14,Average,0.6525,,,
Ethanol RIN,Current Year,2014,12/18/14,Low,0.65,,,
Ethanol RIN,Current Year,2014,12/18/14,High,0.665,,,
Ethanol RIN,Current Year,2014,12/18/14,Average,0.6575,,,
Ethanol RIN,Current Year,2014,12/19/14,Low,0.655,,,
Ethanol RIN,Current Year,2014,12/19/14,High,0.68,,,
Ethanol RIN,Current Year,2014,12/19/14,Average,0.6675,,,
Ethanol RIN,Current Year,2014,12/22/14,Low,0.68,,,
Ethanol RIN,Current Year,2014,12/22/14,High,0.685,,,
Ethanol RIN,Current Year,2014,12/22/14,Average,0.6825,,,
Ethanol RIN,Current Year,2014,12/23/14,Low,0.7,,,
Ethanol RIN,Current Year,2014,12/23/14,High,0.72,,,
Ethanol RIN,Current Year,2014,12/23/14,Average,0.71,,,
Ethanol RIN,Current Year,2014,12/24/14,Low,0.71,,,
Ethanol RIN,Current Year,2014,12/24/14,High,0.72,,,
Ethanol RIN,Current Year,2014,12/24/14,Average,0.715,,,
Ethanol RIN,Current Year,2014,12/26/14,Low,0.71,,,
Ethanol RIN,Current Year,2014,12/26/14,High,0.72,,,
Ethanol RIN,Current Year,2014,12/26/14,Average,0.715,,,
Ethanol RIN,Current Year,2014,12/29/14,Low,0.715,,,
Ethanol RIN,Current Year,2014,12/29/14,High,0.725,,,
Ethanol RIN,Current Year,2014,12/29/14,Average,0.72,,,
Ethanol RIN,Current Year,2014,12/30/14,Low,0.72,,,
Ethanol RIN,Current Year,2014,12/30/14,High,0.735,,,
Ethanol RIN,Current Year,2014,12/30/14,Average,0.7275,,,
Ethanol RIN,Current Year,2014,12/31/14,Low,0.745,,,
Ethanol RIN,Current Year,2014,12/31/14,High,0.7625,,,
Ethanol RIN,Current Year,2014,12/31/14,Average,0.7538,,,
Ethanol RIN,Current Year,2015,1/2/15,Low,0.76,,,
Ethanol RIN,Current Year,2015,1/2/15,High,0.78,,,
Ethanol RIN,Current Year,2015,1/2/15,Average,0.77,,,
Ethanol RIN,Current Year,2015,1/5/15,Low,0.78,,,
Ethanol RIN,Current Year,2015,1/5/15,High,0.83,,,
Ethanol RIN,Current Year,2015,1/5/15,Average,0.805,,,
Ethanol RIN,Current Year,2015,1/6/15,Low,0.85,,,
Ethanol RIN,Current Year,2015,1/6/15,High,0.9,,,
Ethanol RIN,Current Year,2015,1/6/15,Average,0.875,,,
Ethanol RIN,Current Year,2015,1/7/15,Low,0.79,,,
Ethanol RIN,Current Year,2015,1/7/15,High,0.87,,,
Ethanol RIN,Current Year,2015,1/7/15,Average,0.83,,,
Ethanol RIN,Current Year,2015,1/8/15,Low,0.74,,,
Ethanol RIN,Current Year,2015,1/8/15,High,0.78,,,
Ethanol RIN,Current Year,2015,1/8/15,Average,0.76,,,
Ethanol RIN,Current Year,2015,1/9/15,Low,0.74,,,
Ethanol RIN,Current Year,2015,1/9/15,High,0.77,,,
Ethanol RIN,Current Year,2015,1/9/15,Average,0.755,,,
Ethanol RIN,Current Year,2015,1/12/15,Low,0.715,,,
Ethanol RIN,Current Year,2015,1/12/15,High,0.75,,,
Ethanol RIN,Current Year,2015,1/12/15,Average,0.7325,,,
Ethanol RIN,Current Year,2015,1/13/15,Low,0.69,,,
Ethanol RIN,Current Year,2015,1/13/15,High,0.72,,,
Ethanol RIN,Current Year,2015,1/13/15,Average,0.705,,,
Ethanol RIN,Current Year,2015,1/14/15,Low,0.655,,,
Ethanol RIN,Current Year,2015,1/14/15,High,0.68,,,
Ethanol RIN,Current Year,2015,1/14/15,Average,0.6675,,,
Ethanol RIN,Current Year,2015,1/15/15,Low,0.655,,,
Ethanol RIN,Current Year,2015,1/15/15,High,0.67,,,
Ethanol RIN,Current Year,2015,1/15/15,Average,0.6625,,,
Ethanol RIN,Current Year,2015,1/16/15,Low,0.62,,,
Ethanol RIN,Current Year,2015,1/16/15,High,0.63,,,
Ethanol RIN,Current Year,2015,1/16/15,Average,0.625,,,
Ethanol RIN,Current Year,2015,1/20/15,Low,0.62,,,
Ethanol RIN,Current Year,2015,1/20/15,High,0.64,,,
Ethanol RIN,Current Year,2015,1/20/15,Average,0.63,,,
Ethanol RIN,Current Year,2015,1/21/15,Low,0.645,,,
Ethanol RIN,Current Year,2015,1/21/15,High,0.665,,,
Ethanol RIN,Current Year,2015,1/21/15,Average,0.655,,,
Ethanol RIN,Current Year,2015,1/22/15,Low,0.675,,,
Ethanol RIN,Current Year,2015,1/22/15,High,0.7,,,
Ethanol RIN,Current Year,2015,1/22/15,Average,0.6875,,,
Ethanol RIN,Current Year,2015,1/23/15,Low,0.7,,,
Ethanol RIN,Current Year,2015,1/23/15,High,0.73,,,
Ethanol RIN,Current Year,2015,1/23/15,Average,0.715,,,
Ethanol RIN,Current Year,2015,1/26/15,Low,0.72,,,
Ethanol RIN,Current Year,2015,1/26/15,High,0.73,,,
Ethanol RIN,Current Year,2015,1/26/15,Average,0.725,,,
Ethanol RIN,Current Year,2015,1/27/15,Low,0.695,,,
Ethanol RIN,Current Year,2015,1/27/15,High,0.725,,,
Ethanol RIN,Current Year,2015,1/27/15,Average,0.71,,,
Ethanol RIN,Current Year,2015,1/28/15,Low,0.65,,,
Ethanol RIN,Current Year,2015,1/28/15,High,0.69,,,
Ethanol RIN,Current Year,2015,1/28/15,Average,0.67,,,
Ethanol RIN,Current Year,2015,1/29/15,Low,0.67,,,
Ethanol RIN,Current Year,2015,1/29/15,High,0.7,,,
Ethanol RIN,Current Year,2015,1/29/15,Average,0.685,,,
Ethanol RIN,Current Year,2015,1/30/15,Low,0.72,,,
Ethanol RIN,Current Year,2015,1/30/15,High,0.725,,,
Ethanol RIN,Current Year,2015,1/30/15,Average,0.7225,,,
Ethanol RIN,Current Year,2015,2/2/15,Low,0.7,,,
Ethanol RIN,Current Year,2015,2/2/15,High,0.71,,,
Ethanol RIN,Current Year,2015,2/2/15,Average,0.705,,,
Ethanol RIN,Current Year,2015,2/3/15,Low,0.71,,,
Ethanol RIN,Current Year,2015,2/3/15,High,0.72,,,
Ethanol RIN,Current Year,2015,2/3/15,Average,0.715,,,
Ethanol RIN,Current Year,2015,2/4/15,Low,0.69,,,
Ethanol RIN,Current Year,2015,2/4/15,High,0.705,,,
Ethanol RIN,Current Year,2015,2/4/15,Average,0.6975,,,
Ethanol RIN,Current Year,2015,2/5/15,Low,0.7,,,
Ethanol RIN,Current Year,2015,2/5/15,High,0.725,,,
Ethanol RIN,Current Year,2015,2/5/15,Average,0.7125,,,
Ethanol RIN,Current Year,2015,2/6/15,Low,0.72,,,
Ethanol RIN,Current Year,2015,2/6/15,High,0.73,,,
Ethanol RIN,Current Year,2015,2/6/15,Average,0.725,,,
Ethanol RIN,Current Year,2015,2/9/15,Low,0.72,,,
Ethanol RIN,Current Year,2015,2/9/15,High,0.735,,,
Ethanol RIN,Current Year,2015,2/9/15,Average,0.7275,,,
Ethanol RIN,Current Year,2015,2/10/15,Low,0.72,,,
Ethanol RIN,Current Year,2015,2/10/15,High,0.73,,,
Ethanol RIN,Current Year,2015,2/10/15,Average,0.725,,,
Ethanol RIN,Current Year,2015,2/11/15,Low,0.7,,,
Ethanol RIN,Current Year,2015,2/11/15,High,0.72,,,
Ethanol RIN,Current Year,2015,2/11/15,Average,0.71,,,
Ethanol RIN,Current Year,2015,2/12/15,Low,0.695,,,
Ethanol RIN,Current Year,2015,2/12/15,High,0.72,,,
Ethanol RIN,Current Year,2015,2/12/15,Average,0.7075,,,
Ethanol RIN,Current Year,2015,2/13/15,Low,0.715,,,
Ethanol RIN,Current Year,2015,2/13/15,High,0.72,,,
